track_id,track_name,artist_spotify,macro_genre,danceability,energy,valence,popularity,year
45jGOHwYKgsRYbAJ8DR61d,ひまわりの約束,Motohiro Hata,Acoustic/Folk,0.523,0.445,0.336,61,2020
463CkQjx2Zk1yXoBuierM9,Levitating (feat. DaBaby),Dua Lipa;DaBaby,Electronic/Dance,0.702,0.825,0.915,78,2020
465JzFiajJO59sUrDFsxdC,アンコール,YOASOBI,Pop,0.682,0.669,0.831,66,2021
46IZ0fSY2mpAiktS3KOqds,Easy On Me,Adele,Other,0.604,0.366,0.13,82,2021
46QbY78ha62aiu6gBgC7lS,G.O.A.T.,Diljit Dosanjh,Pop,0.544,0.917,0.686,65,2020
46WaBBaEHzgbN88Ew0nh50,MAGO,GFRIEND,Pop,0.621,0.821,0.646,69,2020
472vIK1ldetTxRxG3ovaiY,Glad You Exist,Dan + Shay,Country,0.748,0.551,0.66,70,2021
47EiUVwUp4C9fGccaPuUCS,DÁKITI,Bad Bunny;Jhayco,Latin,0.731,0.573,0.145,83,2020
47Rqh5ZSamtIOFi7G6VgFJ,Paani Paani,Badshah;Aastha Gill,Hip-Hop/Rap,0.886,0.579,0.427,66,2021
481beimUiUnMUzSbOAFcUT,突破口,SUPER BEAVER,Other,0.472,0.994,0.262,54,2020
48QmG1dfvMuYLxMPt7KSRA,No Lie,Sean Paul;Dua Lipa,Electronic/Dance,0.742,0.882,0.463,83,2021
48p5E25cFPanxuwCTmTpuL,The Promise,When In Rome,Pop,0.629,0.876,0.358,71,2020
493QaNbrvbEiQdPH9hDP6z,Slow Motion,AMARIA BB,Electronic/Dance,0.733,0.479,0.485,71,2021
496vIKS2INz840xZaKncvR,All Night Parking (with Erroll Garner) Interlude,Adele,Other,0.734,0.497,0.307,68,2021
49b0lWRHXFe8FKwX3mUQSX,Parchaiyon Mein,Ashwin Adwani,Other,0.678,0.518,0.784,44,2020
4AEh58vrpgsaajUZVzzzqQ,Nobody To Love,Anthony Russo,Other,0.687,0.478,0.494,49,2020
4ASOMWcJUrwEpjJy4GEijz,California Dreamin' (feat. High Jinx),Chris Lorenzo;High Jinx,Electronic/Dance,0.685,0.911,0.351,74,2021
4BE1OloRc9xwjyqA4wFFuN,あの夢をなぞって,YOASOBI,Pop,0.537,0.793,0.73,65,2020
4BKlZ0UQOjombKzFFkgSlm,Mila Hai Jabse Tu,Ashwin Adwani,Other,0.714,0.405,0.441,41,2020
4BP3uh0hFLFRb5cjsgLqDh,Fortunate Son,Creedence Clearwater Revival,Country,0.64,0.663,0.663,82,2021
4COR2ZPEyUn0lsbAouRWxA,Bfg Division,Mick Gordon,Electronic/Dance,0.284,0.722,0.0383,66,2020
4CreOwx4doKJUyxRR0GjIE,"I Like You so Much, You’ll Know It",AVIWKILA,Pop,0.717,0.508,0.762,59,2020
4DkeNKHcmZo2Z0Eb1XcaNC,Go Down on You,The Memories,Other,0.591,0.488,0.697,56,2021
4DpNNXFMMxQEKl7r0ykkWA,Play Date,Melanie Martinez,Other,0.68,0.729,0.446,79,2020
4E5P1XyAFtrjpiIxkydly4,Replay,Iyaz,Electronic/Dance,0.706,0.751,0.195,76,2020
4Eefey3uN90Abhbr47zKmC,WINTER FLOWER(Feat.RM),Younha;RM,Pop,0.564,0.796,0.241,62,2020
4FEcEwbE2vsqhxbTPtiNTL,Summer 91 (Looking Back),Noizu,Electronic/Dance,0.509,0.953,0.406,67,2021
4Fmr4dbY1sZiX77ZbljNFC,lemme land?,Canking;Ess2Mad,Other,0.875,0.593,0.466,69,2021
4Ft4Tj0l8kzfKBv8vGuR4t,Tum Saath Rehnaa,King,Hip-Hop/Rap,0.443,0.668,0.512,59,2020
4GSDkZt7GcmzBWmsMcpaVO,Dancing In The Moonlight (feat. NEIMY),Jubël;NEIMY,Other,0.659,0.615,0.193,75,2020
4GssB27iJeqmfGxS94Tfij,Popular Monster,Falling In Reverse,Rock/Alternative,0.461,0.897,0.358,75,2020
4HBZA5flZLE435QTztThqH,Stuck with U (with Justin Bieber),Ariana Grande;Justin Bieber,Electronic/Dance,0.597,0.45,0.537,83,2020
4HYDUMY0xSpeBr0AMY9cUz,La Curiosidad,Jay Wheeler;DJ Nelson;Myke Towers,Latin,0.845,0.677,0.68,80,2020
4HzqWEdAbzcVFDv0pvxV4w,Sobrio,Maluma,Latin,0.762,0.77,0.631,81,2021
4IKa5EKTmhKvV1wuTJf9Eq,Undo My Heart,Karen Harding;Digital Farm Animals,Electronic/Dance,0.605,0.873,0.343,50,2020
4IhKLu7Vk3j2TLmnFPl6To,Water Fountain,Alec Benjamin,Other,0.723,0.504,0.551,79,2020
4JE6agBLHGA5TaF6FlqfBD,As the World Caves In,Matt Maltese,Acoustic/Folk,0.331,0.45,0.18,73,2021
4KL3FJYexPrPuMdPagHPXp,Yours,Raiden;CHANYEOL;LeeHi;CHANGMO,Other,0.676,0.774,0.392,67,2021
4MIKclDDgZgzuaATP5yOjW,On the Low,Justin Park,Other,0.68,0.53,0.398,63,2021
4MzXwWMhyBbmu6hOcLVD49,DÁKITI,Bad Bunny;Jhay Cortez,Latin,0.731,0.573,0.145,80,2020
4N0TO4VfONQDwynV2khBL1,Unfuckwithable (Bonus Track from Moosetape),Sidhu Moose Wala;Afsana Khan,Hip-Hop/Rap,0.713,0.747,0.711,59,2021
4OQFlJOSID2AzpmOcuDlJl,Baarish Ki Jaaye,B Praak;Nawazuddin Siddiqui;Sunanda Sharma,Pop,0.524,0.765,0.475,63,2021
4OwhwvKESFtuu06dTgct7i,Tiroteo - Remix,Marc Seguí;Rauw Alejandro;Pol Granch,Other,0.75,0.522,0.601,81,2021
4R8BJggjosTswLxtkw8V7P,No Me Conoce - Remix,Jhayco;J Balvin;Bad Bunny,Latin,0.806,0.786,0.58,82,2020
4ROKyyP17WEOUPvhwh5Uck,Voando Feito um Gavião,Gleydson Gavião;Wesley Safadão,Other,0.503,0.82,0.87,42,2020
4RVwu0g32PAqgUiJoXsdF8,Happier Than Ever,Billie Eilish,Pop,0.332,0.225,0.297,88,2021
4RbRZYPR7Dwg8WRNn4UA8m,Racks and Rounds (feat. Sikander Kahlon),Sidhu Moose Wala;Sikander Kahlon,Hip-Hop/Rap,0.657,0.836,0.837,63,2021
4RewTiGEGoO7FWNZUmp1f4,Celebrity,IU,Pop,0.73,0.784,0.673,63,2021
4SqWKzw0CbA05TGszDgMlc,I Love You So,The Walters,Rock/Alternative,0.575,0.648,0.466,89,2021
4TBtGrMgUYH7D5Tf5HLvyz,Let's Do It Again,J Boog,Pop,0.631,0.696,0.927,64,2020
4TTV7EcfroSLWzXRY6gLv6,Alexander Hamilton,Leslie Odom Jr.;Daveed Diggs;Okieriete Onaodowan;Lin-Manuel Miranda;Phillipa Soo;Christopher Jackson;Original Broadway Cast of Hamilton;Anthony Ramos,Jazz/Blues,0.609,0.435,0.552,70,2020
4TgxFMOn5yoESW6zCidCXL,Savage Love (Laxed – Siren Beat) [BTS Remix],Jawsh 685;Jason Derulo;BTS,Pop,0.758,0.598,0.658,73,2020
4U45aEWtQhrm8A5mxPaFZ7,Vienna,Billy Joel,Acoustic/Folk,0.532,0.495,0.308,79,2020
4UmHbauXS8YYIGlYvAsDRr,The Rain,DMX,Other,0.719,0.846,0.514,57,2021
4VEEDnEFLI9dUy5QA51rom,fools (can't help falling in love) (feat. Sody),Foster;Sody;Sarcastic Sounds,Other,0.706,0.604,0.361,69,2020
4VgYtXCVJ7IbWAZ5ryfvEQ,Muévelo,Nicky Jam;Daddy Yankee,Latin,0.594,0.808,0.919,68,2020
4XII12nbsvJblXfG1I2QR4,About Love - From The Netflix Film “To All The Boys: P.S. I Still Love You”,MARINA,Rock/Alternative,0.636,0.758,0.281,59,2020
4XvcHTUfIlWfyJTRG0aqlo,2055,Sleepy Hallow,R&B/Soul,0.829,0.512,0.638,81,2021
4XxfOvudrnBRdlgzEaq1sd,Born to Shine,Diljit Dosanjh,Pop,0.745,0.826,0.674,69,2020
4Z524Thpkxb5g8ZKHa7nWI,Hold On,Extreme Music,Jazz/Blues,0.526,0.689,0.284,58,2020
4ZoUJljhs6YSj0bEAt0Zi8,Finish Line,SATV Music,Jazz/Blues,0.548,0.554,0.462,52,2020
4ZtFanR9U6ndgddUvNcjcG,good 4 u,Olivia Rodrigo,Pop,0.563,0.664,0.688,88,2021
4a1WLOoydq7u011UG9jjC9,Krvn,UZI,Other,0.966,0.582,0.186,66,2021
4aOOExMBUyxKnEYb39SrTg,Riot,XXXTENTACION,Other,0.509,0.542,0.151,75,2020
4ak6aB6Lar1U9swfCVTSVv,Cold World,Eric Reprid,Other,0.815,0.711,0.336,49,2020
4ak9GGe6afmi2HbxEjvhIC,Male Fantasy,Billie Eilish,Other,0.687,0.288,0.308,74,2021
4cDm9C5jhBiIyYxVhQmMwB,往け,LiSA,Other,0.56,0.952,0.689,59,2021
4cG7HUWYHBV6R6tHn1gxrl,Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,Riton;Nightcrawlers;Mufasa & Hypeman;Dopamine,Electronic/Dance,0.824,0.862,0.801,82,2021
4cluDES4hQEUhmXj6TXkSo,What Makes You Beautiful,One Direction,Pop,0.726,0.787,0.888,84,2020
4d3tiblcaqGdji7XvPGHiq,Malwa Block,Sidhu Moose Wala,Hip-Hop/Rap,0.494,0.786,0.594,63,2021
4eNOLmx8r2IJAVKvBBL1jv,Headshot (feat. Polo G & Fivio Foreign),Lil Tjay;Polo G;Fivio Foreign,R&B/Soul,0.808,0.639,0.395,75,2021
4eOcd47wPU3ixxYw0spREl,Let Me In (20 CUBE),ENHYPEN,Other,0.483,0.795,0.685,66,2020
4eOymg22XI5PrPr7BkPQiW,Into The Thick Of It!,The Backyardigans,Other,0.703,0.0828,0.57,48,2021
4ehkZtzPTbjsRULRfQSWYu,Inside Friend (feat. John Mayer),Leon Bridges;John Mayer,Jazz/Blues,0.693,0.259,0.361,58,2020
4fSIb4hdOQ151TILNsSEaF,Todo De Ti,Rauw Alejandro,Latin,0.78,0.718,0.342,82,2021
4fouWK6XVHhzl78KzQ1UjL,abcdefu,GAYLE,Rock/Alternative,0.695,0.54,0.415,86,2021
4gzsuuZypVbxs0Af1LSZyB,Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),Tainy;Bad Bunny;Julieta Venegas,Latin,0.639,0.703,0.138,87,2021
4hOsYVSWKWP71u3yQbcqZB,Waalian,Harnoor,Pop,0.722,0.335,0.266,67,2021
4hR3hQKELrARHNZJ51D14s,Someone Else,Rezz;Grabbitz,Electronic/Dance,0.644,0.349,0.246,60,2020
4iJyoBOLtHqaGxP12qzhQI,Peaches (feat. Daniel Caesar & Giveon),Justin Bieber;Daniel Caesar;Giveon,Pop,0.677,0.696,0.464,86,2021
4iSWQ5Eadn5tZvvG9XNzYN,You're Perfect,Charly Black,Electronic/Dance,0.817,0.855,0.783,57,2021
4iya38ctQ1httyA6NOG9oW,Light My Love,Greta Van Fleet,Jazz/Blues,0.374,0.778,0.484,67,2021
4jPy3l0RUwlUI9T5XHBW2m,Mood (feat. iann dior),24kGoldn;iann dior,Pop,0.701,0.716,0.732,83,2021
4jVBIpuOiMj1crqd8LoCrJ,FRANCHISE (feat. Young Thug & M.I.A.),Travis Scott;Young Thug;M.I.A.,Electronic/Dance,0.835,0.699,0.547,70,2020
4jYt1pQqg2mIZmY4FWCZEM,Record Player (with AJR),Daisy the Great;AJR,Pop,0.665,0.684,0.927,70,2021
4kIpBfvK44bxqX7zo8K1oP,시작,Gaho,Pop,0.591,0.818,0.574,65,2020
4kfjA6WfgKBt7I7YKuDCkU,Blue Jeans,GANGGA,Acoustic/Folk,0.639,0.297,0.292,74,2020
4lEVoOnIybtRqi4knZwdPZ,Sou Favela,MC Bruninho;Vitinho Ferrari;Dj DG;Batidão Stronda,R&B/Soul,0.516,0.542,0.406,61,2021
4laAKIq9ZxBCwf99rauPYb,Remember,Becky Hill;David Guetta,Electronic/Dance,0.612,0.862,0.354,78,2021
4mzP5mHkRvGxdhdGdAH7EJ,Give Me Your Forever,Zack Tabudlo,Acoustic/Folk,0.627,0.363,0.301,74,2021
4nKc9yiwXWlEByq1oMfHU6,Dooriyan (feat. Kaprila),Dino James;Kaprila,Pop,0.778,0.474,0.219,64,2020
4nVBt6MZDDP6tRVdQTgxJg,Story of My Life,One Direction,Pop,0.6,0.663,0.286,83,2020
4oVdhvxZrKQTM9ZsUIZa3S,December,Neck Deep,Rock/Alternative,0.542,0.439,0.466,68,2021
4p3ZUX6cVNehD8EphzU7iJ,Presentinho - Ao Vivo No Rio De Janeiro / 2019,Guga Nandes,Other,0.626,0.61,0.67,54,2020
4pRqq3MwcqitKqNO8rOrOb,I Love...,Official HIGE DANdism,Other,0.54,0.706,0.385,43,2020
4pt5fDVTg5GhEvEtlz9dKk,I WANNA BE YOUR SLAVE,Måneskin,Pop,0.75,0.608,0.958,83,2021
4qIMmEjV8gaEsfZML9LALx,"Bodhai Kaname - From ""Oh Manapenne""",Vishal Chandrashekhar;Anirudh Ravichander;Shashaa Tirupati,Pop,0.516,0.405,0.267,68,2021
4qXVjZZ48aShiyCqxhkuJP,Breaking Down,AILEE,Pop,0.294,0.342,0.229,58,2021
4qu63nuBpdn0qHUHuObEj1,Leave Before You Love Me (with Jonas Brothers),Marshmello;Jonas Brothers,Electronic/Dance,0.721,0.738,0.637,85,2021
4r9jkMEnArtWGH2rL2FZl0,A Tu Merced,Bad Bunny,Latin,0.86,0.791,0.887,83,2020
4rF72sAKXnQ2t2Q5aZlreW,You (Prod. SUGA of BTS),ØMI,Electronic/Dance,0.677,0.517,0.482,49,2021
4rPmTBTX1wobDkGYXKvcGR,secret base ~君がくれたもの~ (10 years after Ver.),本間芽衣子（CV.茅野愛衣）;安城鳴子（CV.戸松 遥）;鶴見知利子（CV.早見沙織）,Pop,0.606,0.605,0.447,56,2021
4rVW6XqAsSaf5vOwc8FREW,Wild (feat. Gary Clark Jr.),John Legend;Gary Clark Jr.,R&B/Soul,0.557,0.585,0.305,67,2020
4se25yP3bMpaMAlcxvyJ5Q,Violin,Cookiee Kawaii;Dear Silas,Rock/Alternative,0.83,0.875,0.675,67,2021
4skbQNtyjy8A7mo8oqe2oD,A Drug From God,Chris Lake;NPC,Electronic/Dance,0.714,0.883,0.819,62,2021
4t2OeILB07eMGTXSUbMPEu,Oxytocin,Billie Eilish,Other,0.757,0.598,0.18,72,2021
4uoR6qeWeuL4Qeu2qJzkuG,Hawái,Maluma,Latin,0.787,0.728,0.545,76,2020
4vLBnQtece15fFhqWxZvJP,Your New Boyfriend,Wilbur Soot,Pop,0.546,0.453,0.74,70,2021
4w7lBzX0EcDuy8tQLQvjC2,Scatter Brain (feat. Ludacris & JID),Conway the Machine;Ludacris;JID,R&B/Soul,0.855,0.478,0.355,66,2021
4xDwCYhobDehSBGUmd5H6Y,FEEL NOTHING,The Plot In You,Rock/Alternative,0.448,0.825,0.226,76,2021
4xhWfr0tyA7BGL7eXo8KnV,ALL GIRLS ARE THE SAME,RØNIN,Other,0.785,0.343,0.468,73,2020
4xmkpE1Si5JL7NFxWrhV0S,"Humraah (From ""Malang - Unleash The Madness"")",Sachet Tandon;The Fusion Project,Pop,0.468,0.854,0.277,67,2020
4xqrdfXkTW4T0RauPLv3WA,Heather,Conan Gray,Pop,0.357,0.425,0.27,87,2020
4y0AUgG6XhQac3a6Li93QU,Gvnman Shift,Skeng,Electronic/Dance,0.911,0.57,0.368,59,2021
4zGtfOglDBfVUypabBwIjQ,Desce Pro Play (PA PA PA),ZAAC;Anitta;Tyga,R&B/Soul,0.935,0.71,0.635,63,2020
4zRZAmBQP8vhNPf9i9opXt,8 Letters,Why Don't We,Electronic/Dance,0.607,0.478,0.255,74,2020
4zTPYAf5scZdp0LnwPPeWK,Deep End Freestyle,Sleepy Hallow;Fousheé,R&B/Soul,0.876,0.479,0.776,64,2020
507IFqPuG8mBQoKebfGG9t,Long Tall Sally (The Thing),Little Richard,Rock/Alternative,0.474,0.608,0.888,64,2020
50DMJJpAeQv4fIpxZvQz2e,Monsters (feat. Demi Lovato and blackbear),All Time Low;Demi Lovato;blackbear,Rock/Alternative,0.51,0.787,0.793,66,2020
50Emj7dvfU5NTCQsS7ECJ7,"Ek Tukda Dhoop (From ""Thappad"")",Raghav Chaitanya;Anurag Saikia,Other,0.522,0.421,0.203,49,2020
50RcuWjfUcoJfWMNegXF0b,"Ee Raathale (From ""Radhe Shyam"")",Yuvan Shankar Raja;Harini Ivaturi;Justin Prabhakaran,Pop,0.63,0.528,0.551,63,2021
50Td3qilgs8BLtv8mHyT1t,Control,Zoe Wees,Other,0.599,0.465,0.0678,77,2020
50dHgEzyYyytE1JxxBUDgj,TVA,Natalie Holt,Other,0.492,0.499,0.111,47,2021
51Grh1RyUDcMBbpuyUIUHI,rises the moon,Liana Flores,Pop,0.483,0.129,0.203,81,2021
51uEHUBV7YCrdNZoWRVJPc,Yahan Koi Nahi,Punit Singh,Other,0.48,0.297,0.496,53,2020
52CBUrIdyf8tbZaUY9iawE,After School,Weeekly,Pop,0.634,0.928,0.738,71,2021
52IsIvHidofM9JMjw78Jyz,再会 (produced by Ayase),LiSA;Uru,Other,0.713,0.606,0.492,61,2020
53maoOKr6j04iqk6qjdvQN,花に亡霊,ヨルシカ,Pop,0.661,0.446,0.46,58,2020
54Sc7mZQ1RM03STpk4SfaA,Helpless,Phillipa Soo;Original Broadway Cast of Hamilton,Other,0.688,0.491,0.737,68,2020
54TgI46OnNqcf0SyzQyCL6,Atlas,Bicep,Other,0.544,0.793,0.126,53,2021
54bFM56PmE4YLRnqpW6Tha,Therefore I Am,Billie Eilish,Other,0.889,0.34,0.716,75,2020
54mvZdgPuvumvWK0GXz7oo,REMEMBER,Masato(coldrain);coladrain;Hiroaki Tsutsumi,Other,0.383,0.944,0.332,48,2021
558ULLj8yY2vT8XGtgY0q9,Loading (feat. Bad Boy Timz),Olamide;Bad Boy Timz,Electronic/Dance,0.937,0.797,0.64,59,2020
55MIRLbZzpYSmMlRt9ZDWM,30/90,Andrew Garfield;Joshua Henry;Vanessa Hudgens;Robin de Jesus;Alexandra Shipp;MJ Rodriguez,Other,0.466,0.789,0.36,67,2021
55N8cxpE1QDoeaaNqUnoZ2,Bad Decisions,The Strokes,Other,0.374,0.922,0.393,64,2020
55sgQENF3LY1sUcJUwasLl,Don’t Go (with Justin Bieber & Don Toliver),Skrillex;Justin Bieber;Don Toliver,Electronic/Dance,0.689,0.695,0.359,69,2021
563SfWAHJs4FBZMkRN0IFN,Send My Love (To Your New Lover),Adele,Other,0.688,0.533,0.567,72,2021
56tNMHvbcFPvYiDxA7xROH,You Could Be,Anz;George Riley,Other,0.712,0.818,0.52,50,2021
576v1keY82NOPITMNu0wD2,Filhaal2 Mohabbat,B Praak;Akshay Kumar;Nupur Sanon;Ammy Virk,Pop,0.574,0.578,0.274,67,2021
5773KSWFzg9kCc8yazjbSt,Deceptacon,Le Tigre,Rock/Alternative,0.603,0.864,0.616,69,2021
57DhVYA7E1CyrE4OKuyLb7,Ik Tera,Maninder Buttar,Hip-Hop/Rap,0.826,0.712,0.49,69,2020
57RA3JGafJm5zRtKJiKPIm,Are You Bored Yet? (feat. Clairo),Wallows;Clairo,Pop,0.682,0.683,0.64,80,2020
57TrQP3nPUoc92VsooFB7p,Kahaani,When Chai Met Toast,Acoustic/Folk,0.596,0.358,0.43,41,2020
57jOEZtoLQK4zF2x55bdkp,"Tu Hi Yaar Mera (From ""Pati Patni Aur Woh"")",Rochak Kohli;Arijit Singh;Neha Kakkar,Pop,0.718,0.382,0.499,72,2020
58AGoOGbwsQMhBbH0eFLRR,Over Now (with The Weeknd),Calvin Harris;The Weeknd,Other,0.612,0.884,0.679,71,2020
58HvfVOeJY7lUuCqF0m3ly,MIDDLE OF THE NIGHT,Elley Duhé,Pop,0.41,0.611,0.0899,90,2021
58SIEtTjWErr0yEXVBKxvd,Shri Krishna Govind Hare Murari,Jubin Nautiyal,Pop,0.59,0.632,0.345,66,2021
58f4twRnbZOOVUhMUpplJ4,Brown Munde,AP Dhillon;Gminxr;Gurinder Gill;Shinda Kahlon,Hip-Hop/Rap,0.854,0.611,0.417,76,2021
58qX77t2VWMWcycsh9zKLc,i don't want to watch the world end with someone else,Clinton Kane,Acoustic/Folk,0.535,0.359,0.488,71,2020
58wyJLv6yH1La9NIZPl3ne,Can We Kiss Forever?,Kina;Adriana Proenza,Other,0.522,0.128,0.124,77,2020
59eluCMn0XbOWqeWQ91FTM,君はロックを聴かない,Aimyon,Acoustic/Folk,0.524,0.687,0.619,64,2020
59qrUpoplZxbIZxk6X0Bm3,Take You Dancing,Jason Derulo,Electronic/Dance,0.789,0.711,0.753,78,2020
5ACacHdqtOjENeTgh4qfmy,Top Notch Gabru,Vicky,Pop,0.716,0.77,0.924,67,2021
5AkV53fo1u01mi8r22JNeF,I Just Couldn't Save You Tonight (feat. Aurélie) - Story of Kale - Original Motion Picture Soundtrack,Ardhito Pramono;Aurélie,Pop,0.372,0.322,0.152,71,2020
5BArc3UpONi77FMkNT4LYU,Producer Man,Lyn Lapid,Acoustic/Folk,0.66,0.639,0.75,63,2020
5BXr7hYZQOeRttkeWYTq5S,ASAP,STAYC,Pop,0.764,0.802,0.323,70,2021
5C3vZiMOn2KHMbNQOhL6oQ,No Stress,Wizkid,Electronic/Dance,0.511,0.663,0.547,57,2020
5CQ30WqJwcep0pYcV4AMNc,Stairway to Heaven - Remaster,Led Zeppelin,Rock/Alternative,0.338,0.34,0.197,79,2020
5CZ40GBx1sQ9agT82CLQCT,traitor,Olivia Rodrigo,Pop,0.38,0.339,0.0849,88,2021
5Cr5e4NGjmbcem8nugnf4i,Kya Karein,Aditya Rikhari,Pop,0.668,0.334,0.457,64,2020
5D9MPWdY2hjSeTIGE5n5kv,ハルカ,YOASOBI,Pop,0.712,0.817,0.679,62,2021
5DqdesEfbRyOlSS3Tf6c29,It's You,Ali Gatie,Hip-Hop/Rap,0.732,0.463,0.397,80,2020
5DxXgozhkPLgrbKFY91w0c,Vete,Bad Bunny,Latin,0.886,0.672,0.526,79,2020
5E30LdtzQTGqRvNd7l6kG5,Daddy Issues,The Neighbourhood,Rock/Alternative,0.588,0.521,0.337,87,2021
5EDz9U8TS0spv8IH5sGHLw,Come to Your Senses,Alexandra Shipp;Vanessa Hudgens,Other,0.393,0.444,0.225,56,2021
5FG7Tl93LdH117jEKYl3Cm,Essence (feat. Tems),Wizkid;Tems,Electronic/Dance,0.849,0.707,0.602,75,2021
5GJPqaqlCSN19ReZ3Hmue4,When We Feel Young,When Chai Met Toast,Acoustic/Folk,0.573,0.7,0.317,50,2020
5GkQIP5mWPi4KZLLXeuFTT,motive (with Doja Cat),Ariana Grande;Doja Cat,Electronic/Dance,0.789,0.742,0.661,78,2020
5H9VMgnzuU62NYzWdJlqae,Bars No Jutsu,Louis Capone,Other,0.694,0.766,0.636,62,2021
5HCyWlXZPP0y6Gqq8TgA20,STAY (with Justin Bieber),The Kid LAROI;Justin Bieber,Hip-Hop/Rap,0.591,0.764,0.478,89,2021
5HuOQHBDbb0UJjEE2fw6Uq,BIPP,SOPHIE,Other,0.765,0.703,0.335,45,2021
5I2wbDvSI98HLVB42YO9sU,"Lagdi Lahore Di (From ""Street Dancer 3D"")",Guru Randhawa;Tulsi Kumar;Sachin-Jigar;Vee,Hip-Hop/Rap,0.786,0.797,0.453,61,2020
5IUtvfNvOyVYZUa6AJFrnP,Spicy (feat. Post Malone),Ty Dolla $ign;Post Malone,R&B/Soul,0.782,0.51,0.118,74,2020
5It3UpCRrZM6SJTL8dIQOV,A Pior Parte,Renno;Tarcísio do Acordeon,Other,0.606,0.855,0.764,44,2020
5JO2usoem1CW1pLL1kLj9E,Manike Mage Hithe,Chamath Sangeeth;Yohani;Satheeshan,Pop,0.836,0.51,0.56,67,2021
5K6Ssv4Z3zRvxt0P6EKUAP,Heartbreak Anthem (with David Guetta & Little Mix),Galantis;David Guetta;Little Mix,Electronic/Dance,0.595,0.784,0.479,79,2021
5KkCsYIgMK5H7Ih31Dnd2Q,Mirchi,DIVINE;MC Altaf;Stylo G;Phenom,Hip-Hop/Rap,0.871,0.608,0.818,57,2020
5KqldkCunQ2rWxruMEtGh0,The Gambler,Kenny Rogers,Country,0.671,0.501,0.86,75,2020
5LEjxlKCcYH8irGpRtjbj0,Adhiya,Karan Aujla,Hip-Hop/Rap,0.753,0.758,0.794,58,2020
5M8goiFYynmNxhueYW6grR,Nobody But You (Duet with Gwen Stefani),Blake Shelton;Gwen Stefani,Country,0.463,0.653,0.233,66,2020
5MAK1nd8R6PWnle1Q1WJvh,I See Red,Everybody Loves an Outlaw,Jazz/Blues,0.509,0.448,0.221,77,2020
5Ne1q9Hv3l2NHBA3Agt8WT,Wave of You,Surfaces,R&B/Soul,0.695,0.656,0.346,70,2021
5NvOZCjZaGGGL597exlQWv,Line Without a Hook,Ricky Montgomery,Pop,0.432,0.652,0.507,82,2020
5O932cZmzOZGOGZz9RHx20,Khairiyat,Pritam;Arijit Singh,Other,0.534,0.481,0.293,75,2020
5OdNjYTpLjuDDPCBNWonRX,At My Worst (feat. Kehlani),Pink Sweat$;Kehlani,Other,0.731,0.484,0.35,65,2021
5OxclJsdFESni44YlpNpkR,Parasite Eve,Bring Me The Horizon,Rock/Alternative,0.589,0.797,0.232,65,2020
5PjdY0CKGZdEuoNab3yDmX,STAY (with Justin Bieber),The Kid LAROI;Justin Bieber,Hip-Hop/Rap,0.591,0.764,0.478,86,2021
5QO79kh1waicV47BqGRL3g,Save Your Tears,The Weeknd,Pop,0.68,0.826,0.644,89,2021
5QOhIyCkKcHzBSHLHZaF39,Memory Lane,AcesToAces,R&B/Soul,0.649,0.699,0.417,62,2021
5QTxFnGygVM4jFQiBovmRo,(Don't Fear) The Reaper,Blue Öyster Cult,Jazz/Blues,0.333,0.927,0.385,76,2020
5QVHNa0ppJUOoqSd36ovQS,"Pachtaoge (From ""Jaani Ve"")",Arijit Singh;B Praak,Pop,0.515,0.691,0.484,65,2020
5QtQFSdyZEl0w4iDxAyv76,Namo Namo,Amit Trivedi,Pop,0.648,0.711,0.33,71,2020
5QwAdWCnauw0GpDzM3glrO,Shogeki,Yuko Ando,Other,0.399,0.723,0.22,60,2020
5RXmLhscstsdvWPN0XtUa0,Black Catcher,Vickeblanka,Other,0.586,0.892,0.665,68,2020
5RbMlPFL4gVyEHW2lEOuzG,奏(かなで),Sukima Switch,Other,0.519,0.666,0.461,62,2020
5RhFmJifQe83FpQ6ZFFTZ5,"I am not a woman, I'm a god",Halsey,Pop,0.523,0.702,0.494,61,2021
5RhWszHMSKzb7KiXk4Ae0M,One Last Kiss,Hikaru Utada,Other,0.592,0.54,0.354,65,2021
5RmtuRIe8FJg9FRegwCqzW,EVERBLUE,Omoinotake,Pop,0.597,0.895,0.498,56,2021
5RubKOuDoPn5Kj5TLVxSxY,TE MUDASTE,Bad Bunny,Latin,0.811,0.637,0.471,81,2020
5S1102uVOmaQhwKcKGtLmO,Mere Liye,Akhil Sachdeva,Pop,0.363,0.662,0.301,66,2021
5SAgi6ZXqpCWQADP8XyRDY,Aaina,AFKAP,Hip-Hop/Rap,0.578,0.556,0.116,60,2021
5T4lERmPqhO2ukZoGJ5sSr,Sicko Drop,KVSH;Schillist,Other,0.843,0.713,0.298,69,2021
5T8EDUDqKcs6OSOwEsfqG7,Don't Stop Me Now - Remastered 2011,Queen,Rock/Alternative,0.559,0.868,0.609,82,2020
5Vnx5i9VJSZ6ayfK6jncf8,一翦梅,Fei Yu-ching,Pop,0.29,0.482,0.247,54,2020
5W7DOVGQLTigu09afW7QMT,295,Sidhu Moose Wala,Hip-Hop/Rap,0.557,0.794,0.432,78,2021
